Application_ID,Applicant_name,Father_name,Mother_name,Gender,DOB,Category_Caste,10th_marks,10th_passing_year,Education_Type,12th_Diploma_marks,12th_passing_year,CET_percentile,CET_Scorecard_PDF,10th_Marksheet_PDF,12th_Diploma_Marksheet_PDF,Leaving_Certificate_PDF,Caste_Certificate_PDF,Application_Form_PDF
APP0306,Guneet Sarin,Kiaan Sarin,Kavya Sarin,Male,2003-03-15,SC/ST,75.24,2020,12th,71.54,2022,62.69,APP0306_CET_Scorecard.pdf,APP0306_10th_Marksheet.pdf,APP0306_12th_Diploma_Marksheet.pdf,APP0306_Leaving_Certificate.pdf,APP0306_Caste_Certificate.pdf,APP0306_Application_Form.pdf
APP0307,Damyanti Solanki,Jatin Solanki,Janaki Solanki,Female,2004-06-30,SC/ST,90.4,2018,12th,57.84,2020,90.44,APP0307_CET_Scorecard.pdf,APP0307_10th_Marksheet.pdf,APP0307_12th_Diploma_Marksheet.pdf,APP0307_Leaving_Certificate.pdf,APP0307_Caste_Certificate.pdf,APP0307_Application_Form.pdf
APP0308,Yadavi Ghosh,Abeer Ghosh,Yochana Ghosh,Female,2004-04-08,SC/ST,95.76,2020,12th,76.76,2022,84.28,APP0308_CET_Scorecard.pdf,APP0308_10th_Marksheet.pdf,APP0308_12th_Diploma_Marksheet.pdf,APP0308_Leaving_Certificate.pdf,APP0308_Caste_Certificate.pdf,APP0308_Application_Form.pdf
APP0309,Joshua Krishna,Onkar Krishna,Janya Krishna,Male,2007-07-26,OBC,85.77,2018,Diploma,65.43,2022,89.04,APP0309_CET_Scorecard.pdf,APP0309_10th_Marksheet.pdf,APP0309_12th_Diploma_Marksheet.pdf,APP0309_Leaving_Certificate.pdf,APP0309_Caste_Certificate.pdf,APP0309_Application_Form.pdf
APP0310,Aahana Dora,Jacob Dora,Unnati Dora,Female,2007-07-05,SC/ST,96.47,2018,Diploma,80.23,2022,89.28,APP0310_CET_Scorecard.pdf,APP0310_10th_Marksheet.pdf,APP0310_12th_Diploma_Marksheet.pdf,APP0310_Leaving_Certificate.pdf,APP0310_Caste_Certificate.pdf,APP0310_Application_Form.pdf
APP0311,Simon Konda,Gopal Konda,Omisha Konda,Male,2007-06-11,OPEN,88.56,2019,12th,67.65,2020,62.52,APP0311_CET_Scorecard.pdf,APP0311_10th_Marksheet.pdf,APP0311_12th_Diploma_Marksheet.pdf,APP0311_Leaving_Certificate.pdf,APP0311_Caste_Certificate.pdf,APP0311_Application_Form.pdf
APP0312,Balhaar Bains,Faqid Bains,Ridhi Bains,Male,2004-12-01,OBC,97.08,2018,12th,86.62,2021,77.0,APP0312_CET_Scorecard.pdf,APP0312_10th_Marksheet.pdf,APP0312_12th_Diploma_Marksheet.pdf,APP0312_Leaving_Certificate.pdf,APP0312_Caste_Certificate.pdf,APP0312_Application_Form.pdf
APP0313,Oliver Dube,Ayaan Dube,Gaurangi Dube,Male,2006-10-08,OPEN,89.92,2020,12th,77.58,2020,82.13,APP0313_CET_Scorecard.pdf,APP0313_10th_Marksheet.pdf,APP0313_12th_Diploma_Marksheet.pdf,APP0313_Leaving_Certificate.pdf,APP0313_Caste_Certificate.pdf,APP0313_Application_Form.pdf
APP0314,Henry Dhar,Jatin Dhar,Janani Dhar,Male,2005-12-24,OPEN,71.55,2020,12th,61.4,2020,81.94,APP0314_CET_Scorecard.pdf,APP0314_10th_Marksheet.pdf,APP0314_12th_Diploma_Marksheet.pdf,APP0314_Leaving_Certificate.pdf,APP0314_Caste_Certificate.pdf,APP0314_Application_Form.pdf
APP0315,Liam Narang,Udant Narang,Prisha Narang,Male,2007-06-30,OPEN,78.23,2019,12th,82.56,2022,87.42,APP0315_CET_Scorecard.pdf,APP0315_10th_Marksheet.pdf,APP0315_12th_Diploma_Marksheet.pdf,APP0315_Leaving_Certificate.pdf,APP0315_Caste_Certificate.pdf,APP0315_Application_Form.pdf
APP0316,Anvi Banerjee,Jatin Banerjee,Vinaya Banerjee,Female,2003-10-20,OPEN,67.0,2019,Diploma,63.44,2020,84.67,APP0316_CET_Scorecard.pdf,APP0316_10th_Marksheet.pdf,APP0316_12th_Diploma_Marksheet.pdf,APP0316_Leaving_Certificate.pdf,APP0316_Caste_Certificate.pdf,APP0316_Application_Form.pdf
APP0317,Dhruv Pandya,Ekapad Pandya,Eiravati Pandya,Male,2004-08-25,OPEN,92.27,2020,12th,83.81,2021,63.57,APP0317_CET_Scorecard.pdf,APP0317_10th_Marksheet.pdf,APP0317_12th_Diploma_Marksheet.pdf,APP0317_Leaving_Certificate.pdf,APP0317_Caste_Certificate.pdf,APP0317_Application_Form.pdf
APP0318,Ekantika Jhaveri,Warjas Jhaveri,Nikita Jhaveri,Female,2005-08-11,OBC,67.72,2018,12th,67.96,2022,70.67,APP0318_CET_Scorecard.pdf,APP0318_10th_Marksheet.pdf,APP0318_12th_Diploma_Marksheet.pdf,APP0318_Leaving_Certificate.pdf,APP0318_Caste_Certificate.pdf,APP0318_Application_Form.pdf
APP0319,Ansh Nath,Mohammed Nath,Garima Nath,Male,2006-03-03,EWS,68.2,2020,12th,85.68,2020,84.6,APP0319_CET_Scorecard.pdf,APP0319_10th_Marksheet.pdf,APP0319_12th_Diploma_Marksheet.pdf,APP0319_Leaving_Certificate.pdf,APP0319_Caste_Certificate.pdf,APP0319_Application_Form.pdf
APP0320,Alexander Kala,Charles Kala,Urishilla Kala,Male,2006-03-16,OPEN,77.48,2018,Diploma,75.87,2020,91.73,APP0320_CET_Scorecard.pdf,APP0320_10th_Marksheet.pdf,APP0320_12th_Diploma_Marksheet.pdf,APP0320_Leaving_Certificate.pdf,APP0320_Caste_Certificate.pdf,APP0320_Application_Form.pdf
APP0321,Tanay Dugar,Ayushman Dugar,Damini Dugar,Male,2006-02-16,EWS,62.71,2018,12th,79.19,2022,79.76,APP0321_CET_Scorecard.pdf,APP0321_10th_Marksheet.pdf,APP0321_12th_Diploma_Marksheet.pdf,APP0321_Leaving_Certificate.pdf,APP0321_Caste_Certificate.pdf,APP0321_Application_Form.pdf
APP0322,Liam Barman,Ansh Barman,Zinal Barman,Male,2003-11-21,OPEN,62.96,2020,12th,79.31,2020,90.75,APP0322_CET_Scorecard.pdf,APP0322_10th_Marksheet.pdf,APP0322_12th_Diploma_Marksheet.pdf,APP0322_Leaving_Certificate.pdf,APP0322_Caste_Certificate.pdf,APP0322_Application_Form.pdf
APP0323,Warjas Behl,Gautam Behl,Kamya Behl,Male,2006-03-21,OPEN,83.53,2020,12th,65.92,2022,84.87,APP0323_CET_Scorecard.pdf,APP0323_10th_Marksheet.pdf,APP0323_12th_Diploma_Marksheet.pdf,APP0323_Leaving_Certificate.pdf,APP0323_Caste_Certificate.pdf,APP0323_Application_Form.pdf
APP0324,Gagan Mane,Kiaan Mane,Amaira Mane,Male,2007-04-01,OPEN,86.06,2019,12th,59.28,2022,75.84,APP0324_CET_Scorecard.pdf,APP0324_10th_Marksheet.pdf,APP0324_12th_Diploma_Marksheet.pdf,APP0324_Leaving_Certificate.pdf,APP0324_Caste_Certificate.pdf,APP0324_Application_Form.pdf
APP0325,Balendra Manda,Teerth Manda,Hema Manda,Male,2004-04-06,OPEN,77.69,2019,12th,78.78,2022,94.98,APP0325_CET_Scorecard.pdf,APP0325_10th_Marksheet.pdf,APP0325_12th_Diploma_Marksheet.pdf,APP0325_Leaving_Certificate.pdf,APP0325_Caste_Certificate.pdf,APP0325_Application_Form.pdf
APP0326,Suhani Mutti,William Mutti,Ekantika Mutti,Female,2003-07-07,OPEN,76.0,2020,Diploma,78.15,2022,90.04,APP0326_CET_Scorecard.pdf,APP0326_10th_Marksheet.pdf,APP0326_12th_Diploma_Marksheet.pdf,APP0326_Leaving_Certificate.pdf,APP0326_Caste_Certificate.pdf,APP0326_Application_Form.pdf
APP0327,Vrishti Palla,Azaan Palla,Neha Palla,Female,2005-01-21,OPEN,64.37,2020,12th,72.41,2020,62.03,APP0327_CET_Scorecard.pdf,APP0327_10th_Marksheet.pdf,APP0327_12th_Diploma_Marksheet.pdf,APP0327_Leaving_Certificate.pdf,APP0327_Caste_Certificate.pdf,APP0327_Application_Form.pdf
APP0328,Deepa Madan,Dominic Madan,Hemangini Madan,Female,2006-11-08,OPEN,93.85,2018,12th,93.94,2021,72.27,APP0328_CET_Scorecard.pdf,APP0328_10th_Marksheet.pdf,APP0328_12th_Diploma_Marksheet.pdf,APP0328_Leaving_Certificate.pdf,APP0328_Caste_Certificate.pdf,APP0328_Application_Form.pdf
APP0329,Pratyush Raj,Arin Raj,Prisha Raj,Male,2004-08-09,OBC,86.63,2018,12th,59.65,2020,71.17,APP0329_CET_Scorecard.pdf,APP0329_10th_Marksheet.pdf,APP0329_12th_Diploma_Marksheet.pdf,APP0329_Leaving_Certificate.pdf,APP0329_Caste_Certificate.pdf,APP0329_Application_Form.pdf
APP0330,Ayushman Mann,Baljiwan Mann,Ganga Mann,Male,2003-08-31,SC/ST,91.2,2019,12th,77.17,2022,60.83,APP0330_CET_Scorecard.pdf,APP0330_10th_Marksheet.pdf,APP0330_12th_Diploma_Marksheet.pdf,APP0330_Leaving_Certificate.pdf,APP0330_Caste_Certificate.pdf,APP0330_Application_Form.pdf
APP0331,Jairaj Gour,Chatresh Gour,Yamini Gour,Male,2006-04-07,OBC,76.26,2019,Diploma,55.43,2022,83.09,APP0331_CET_Scorecard.pdf,APP0331_10th_Marksheet.pdf,APP0331_12th_Diploma_Marksheet.pdf,APP0331_Leaving_Certificate.pdf,APP0331_Caste_Certificate.pdf,APP0331_Application_Form.pdf
APP0332,Lakshmi Basak,Aadi Basak,Vamakshi Basak,Female,2005-02-05,EWS,80.52,2018,12th,69.63,2022,94.01,APP0332_CET_Scorecard.pdf,APP0332_10th_Marksheet.pdf,APP0332_12th_Diploma_Marksheet.pdf,APP0332_Leaving_Certificate.pdf,APP0332_Caste_Certificate.pdf,APP0332_Application_Form.pdf
APP0333,Chatura Anne,Peter Anne,Rajata Anne,Male,2007-03-27,OPEN,66.72,2018,12th,64.06,2022,95.78,APP0333_CET_Scorecard.pdf,APP0333_10th_Marksheet.pdf,APP0333_12th_Diploma_Marksheet.pdf,APP0333_Leaving_Certificate.pdf,APP0333_Caste_Certificate.pdf,APP0333_Application_Form.pdf
APP0334,Zansi Bhalla,Balveer Bhalla,Maya Bhalla,Female,2004-01-19,SC/ST,91.99,2018,12th,85.11,2021,74.48,APP0334_CET_Scorecard.pdf,APP0334_10th_Marksheet.pdf,APP0334_12th_Diploma_Marksheet.pdf,APP0334_Leaving_Certificate.pdf,APP0334_Caste_Certificate.pdf,APP0334_Application_Form.pdf
APP0335,Inaya Chad,Pratyush Chad,Yahvi Chad,Female,2007-05-26,OBC,72.77,2020,Diploma,61.61,2021,73.21,APP0335_CET_Scorecard.pdf,APP0335_10th_Marksheet.pdf,APP0335_12th_Diploma_Marksheet.pdf,APP0335_Leaving_Certificate.pdf,APP0335_Caste_Certificate.pdf,APP0335_Application_Form.pdf
APP0336,Devansh Bhargava,Falan Bhargava,Arya Bhargava,Male,2004-02-23,OPEN,66.42,2018,12th,88.24,2022,80.82,APP0336_CET_Scorecard.pdf,APP0336_10th_Marksheet.pdf,APP0336_12th_Diploma_Marksheet.pdf,APP0336_Leaving_Certificate.pdf,APP0336_Caste_Certificate.pdf,APP0336_Application_Form.pdf
APP0337,Waida Verma,Laksh Verma,Kala Verma,Female,2007-10-01,OPEN,79.33,2019,Diploma,60.2,2021,62.78,APP0337_CET_Scorecard.pdf,APP0337_10th_Marksheet.pdf,APP0337_12th_Diploma_Marksheet.pdf,APP0337_Leaving_Certificate.pdf,APP0337_Caste_Certificate.pdf,APP0337_Application_Form.pdf
APP0338,Jatin Kakar,Reyansh Kakar,Anya Kakar,Male,2006-12-25,OBC,80.0,2019,12th,89.81,2021,68.02,APP0338_CET_Scorecard.pdf,APP0338_10th_Marksheet.pdf,APP0338_12th_Diploma_Marksheet.pdf,APP0338_Leaving_Certificate.pdf,APP0338_Caste_Certificate.pdf,APP0338_Application_Form.pdf
APP0339,Chatresh Thakur,Atharv Thakur,Vamakshi Thakur,Male,2007-10-29,SC/ST,71.72,2018,12th,78.56,2021,99.82,APP0339_CET_Scorecard.pdf,APP0339_10th_Marksheet.pdf,APP0339_12th_Diploma_Marksheet.pdf,APP0339_Leaving_Certificate.pdf,APP0339_Caste_Certificate.pdf,APP0339_Application_Form.pdf
APP0340,Mugdha Karan,Alexander Karan,Yasti Karan,Female,2003-01-18,EWS,93.12,2018,12th,92.56,2020,60.21,APP0340_CET_Scorecard.pdf,APP0340_10th_Marksheet.pdf,APP0340_12th_Diploma_Marksheet.pdf,APP0340_Leaving_Certificate.pdf,APP0340_Caste_Certificate.pdf,APP0340_Application_Form.pdf
APP0341,Zilmil Mitter,Ranbir Mitter,Radhika Mitter,Female,2006-11-26,EWS,62.21,2019,12th,60.33,2020,75.3,APP0341_CET_Scorecard.pdf,APP0341_10th_Marksheet.pdf,APP0341_12th_Diploma_Marksheet.pdf,APP0341_Leaving_Certificate.pdf,APP0341_Caste_Certificate.pdf,APP0341_Application_Form.pdf
APP0342,Qushi Singh,Madhav Singh,Vinaya Singh,Female,2002-12-17,SC/ST,66.55,2018,12th,79.07,2022,96.94,APP0342_CET_Scorecard.pdf,APP0342_10th_Marksheet.pdf,APP0342_12th_Diploma_Marksheet.pdf,APP0342_Leaving_Certificate.pdf,APP0342_Caste_Certificate.pdf,APP0342_Application_Form.pdf
APP0343,Laksh Pathak,Ishaan Pathak,Suhani Pathak,Male,2005-06-16,EWS,88.78,2019,Diploma,69.94,2022,72.91,APP0343_CET_Scorecard.pdf,APP0343_10th_Marksheet.pdf,APP0343_12th_Diploma_Marksheet.pdf,APP0343_Leaving_Certificate.pdf,APP0343_Caste_Certificate.pdf,APP0343_Application_Form.pdf
APP0344,Vincent Karan,Krish Karan,Amrita Karan,Male,2007-10-27,SC/ST,90.95,2020,Diploma,63.72,2022,94.07,APP0344_CET_Scorecard.pdf,APP0344_10th_Marksheet.pdf,APP0344_12th_Diploma_Marksheet.pdf,APP0344_Leaving_Certificate.pdf,APP0344_Caste_Certificate.pdf,APP0344_Application_Form.pdf
APP0345,Rohan Bains,Azad Bains,Kashish Bains,Male,2003-12-14,SC/ST,77.21,2020,Diploma,81.93,2022,67.71,APP0345_CET_Scorecard.pdf,APP0345_10th_Marksheet.pdf,APP0345_12th_Diploma_Marksheet.pdf,APP0345_Leaving_Certificate.pdf,APP0345_Caste_Certificate.pdf,APP0345_Application_Form.pdf
APP0346,Chameli Gade,Jeet Gade,Rachana Gade,Female,2004-06-22,SC/ST,73.23,2020,12th,85.48,2021,71.93,APP0346_CET_Scorecard.pdf,APP0346_10th_Marksheet.pdf,APP0346_12th_Diploma_Marksheet.pdf,APP0346_Leaving_Certificate.pdf,APP0346_Caste_Certificate.pdf,APP0346_Application_Form.pdf
APP0347,Amaira Arya,Azaan Arya,Vyanjana Arya,Female,2007-08-03,OPEN,68.61,2019,12th,72.2,2022,62.43,APP0347_CET_Scorecard.pdf,APP0347_10th_Marksheet.pdf,APP0347_12th_Diploma_Marksheet.pdf,APP0347_Leaving_Certificate.pdf,APP0347_Caste_Certificate.pdf,APP0347_Application_Form.pdf
APP0348,Leela Taneja,Zehaan Taneja,Ucchal Taneja,Female,2006-02-21,OBC,91.81,2019,12th,91.86,2020,82.28,APP0348_CET_Scorecard.pdf,APP0348_10th_Marksheet.pdf,APP0348_12th_Diploma_Marksheet.pdf,APP0348_Leaving_Certificate.pdf,APP0348_Caste_Certificate.pdf,APP0348_Application_Form.pdf
APP0349,Advika Loke,Rudra Loke,Bhavini Loke,Female,2003-01-03,OPEN,95.74,2018,Diploma,59.26,2021,91.02,APP0349_CET_Scorecard.pdf,APP0349_10th_Marksheet.pdf,APP0349_12th_Diploma_Marksheet.pdf,APP0349_Leaving_Certificate.pdf,APP0349_Caste_Certificate.pdf,APP0349_Application_Form.pdf
APP0350,Rushil Desai,Abeer Desai,Jhalak Desai,Male,2004-02-22,OBC,77.21,2018,12th,71.14,2021,73.08,APP0350_CET_Scorecard.pdf,APP0350_10th_Marksheet.pdf,APP0350_12th_Diploma_Marksheet.pdf,APP0350_Leaving_Certificate.pdf,APP0350_Caste_Certificate.pdf,APP0350_Application_Form.pdf
APP0351,Pranit Mand,Onveer Mand,Lila Mand,Male,2003-05-14,OPEN,72.93,2020,Diploma,68.66,2021,81.31,APP0351_CET_Scorecard.pdf,APP0351_10th_Marksheet.pdf,APP0351_12th_Diploma_Marksheet.pdf,APP0351_Leaving_Certificate.pdf,APP0351_Caste_Certificate.pdf,APP0351_Application_Form.pdf
APP0352,Hemangini Ravi,Wriddhish Ravi,Mahika Ravi,Female,2005-12-20,OPEN,69.13,2018,Diploma,74.22,2021,69.22,APP0352_CET_Scorecard.pdf,APP0352_10th_Marksheet.pdf,APP0352_12th_Diploma_Marksheet.pdf,APP0352_Leaving_Certificate.pdf,APP0352_Caste_Certificate.pdf,APP0352_Application_Form.pdf
APP0353,Omisha Chadha,Jagat Chadha,Waida Chadha,Female,2003-05-17,OPEN,70.45,2018,12th,78.39,2020,79.59,APP0353_CET_Scorecard.pdf,APP0353_10th_Marksheet.pdf,APP0353_12th_Diploma_Marksheet.pdf,APP0353_Leaving_Certificate.pdf,APP0353_Caste_Certificate.pdf,APP0353_Application_Form.pdf
APP0354,Warinder Swamy,Chakradhar Swamy,Yasti Swamy,Male,2006-01-04,OPEN,89.74,2019,12th,69.41,2022,63.92,APP0354_CET_Scorecard.pdf,APP0354_10th_Marksheet.pdf,APP0354_12th_Diploma_Marksheet.pdf,APP0354_Leaving_Certificate.pdf,APP0354_Caste_Certificate.pdf,APP0354_Application_Form.pdf
APP0355,Urmi Pai,Mason Pai,Urvashi Pai,Female,2003-04-29,OPEN,67.7,2019,Diploma,69.72,2021,66.26,APP0355_CET_Scorecard.pdf,APP0355_10th_Marksheet.pdf,APP0355_12th_Diploma_Marksheet.pdf,APP0355_Leaving_Certificate.pdf,APP0355_Caste_Certificate.pdf,APP0355_Application_Form.pdf
APP0356,Ekavir Hans,Zehaan Hans,Mohini Hans,Male,2007-09-02,EWS,95.44,2020,12th,60.37,2022,81.7,APP0356_CET_Scorecard.pdf,APP0356_10th_Marksheet.pdf,APP0356_12th_Diploma_Marksheet.pdf,APP0356_Leaving_Certificate.pdf,APP0356_Caste_Certificate.pdf,APP0356_Application_Form.pdf
APP0357,Ekanta Saxena,Harrison Saxena,Niharika Saxena,Female,2004-12-11,OPEN,81.34,2019,Diploma,76.19,2022,93.83,APP0357_CET_Scorecard.pdf,APP0357_10th_Marksheet.pdf,APP0357_12th_Diploma_Marksheet.pdf,APP0357_Leaving_Certificate.pdf,APP0357_Caste_Certificate.pdf,APP0357_Application_Form.pdf
APP0358,Vritti Mangal,Jack Mangal,Unni Mangal,Female,2004-03-04,OBC,62.8,2019,12th,88.3,2020,93.2,APP0358_CET_Scorecard.pdf,APP0358_10th_Marksheet.pdf,APP0358_12th_Diploma_Marksheet.pdf,APP0358_Leaving_Certificate.pdf,APP0358_Caste_Certificate.pdf,APP0358_Application_Form.pdf
APP0359,Rachita Borde,Jeremiah Borde,Yashasvi Borde,Female,2003-09-01,OBC,93.34,2018,Diploma,84.5,2020,70.24,APP0359_CET_Scorecard.pdf,APP0359_10th_Marksheet.pdf,APP0359_12th_Diploma_Marksheet.pdf,APP0359_Leaving_Certificate.pdf,APP0359_Caste_Certificate.pdf,APP0359_Application_Form.pdf
APP0360,Chaman Sibal,Ishwar Sibal,Baghyawati Sibal,Female,2003-01-05,OBC,97.34,2018,12th,90.81,2021,70.95,APP0360_CET_Scorecard.pdf,APP0360_10th_Marksheet.pdf,APP0360_12th_Diploma_Marksheet.pdf,APP0360_Leaving_Certificate.pdf,APP0360_Caste_Certificate.pdf,APP0360_Application_Form.pdf
APP0361,Waida Doctor,Warjas Doctor,Sachi Doctor,Female,2006-01-31,OBC,70.01,2020,12th,67.14,2020,75.32,APP0361_CET_Scorecard.pdf,APP0361_10th_Marksheet.pdf,APP0361_12th_Diploma_Marksheet.pdf,APP0361_Leaving_Certificate.pdf,APP0361_Caste_Certificate.pdf,APP0361_Application_Form.pdf
APP0362,Om Sant,Ronith Sant,Gaurangi Sant,Male,2006-09-07,OBC,68.52,2018,12th,57.75,2021,85.93,APP0362_CET_Scorecard.pdf,APP0362_10th_Marksheet.pdf,APP0362_12th_Diploma_Marksheet.pdf,APP0362_Leaving_Certificate.pdf,APP0362_Caste_Certificate.pdf,APP0362_Application_Form.pdf
APP0363,Abha Om,Neel Om,Nidra Om,Female,2004-03-23,OPEN,89.38,2018,12th,63.66,2020,76.88,APP0363_CET_Scorecard.pdf,APP0363_10th_Marksheet.pdf,APP0363_12th_Diploma_Marksheet.pdf,APP0363_Leaving_Certificate.pdf,APP0363_Caste_Certificate.pdf,APP0363_Application_Form.pdf
APP0364,Zarna Jayaraman,Thomas Jayaraman,Omaja Jayaraman,Female,2005-01-03,OBC,79.41,2020,Diploma,55.77,2020,62.89,APP0364_CET_Scorecard.pdf,APP0364_10th_Marksheet.pdf,APP0364_12th_Diploma_Marksheet.pdf,APP0364_Leaving_Certificate.pdf,APP0364_Caste_Certificate.pdf,APP0364_Application_Form.pdf
APP0365,Mason Bhatti,Jacob Bhatti,Sudiksha Bhatti,Male,2006-10-06,OBC,72.98,2019,12th,90.53,2022,77.54,APP0365_CET_Scorecard.pdf,APP0365_10th_Marksheet.pdf,APP0365_12th_Diploma_Marksheet.pdf,APP0365_Leaving_Certificate.pdf,APP0365_Caste_Certificate.pdf,APP0365_Application_Form.pdf
APP0366,Caleb Ramaswamy,Nihal Ramaswamy,Gaurika Ramaswamy,Male,2004-08-30,OBC,70.63,2020,12th,83.1,2021,68.52,APP0366_CET_Scorecard.pdf,APP0366_10th_Marksheet.pdf,APP0366_12th_Diploma_Marksheet.pdf,APP0366_Leaving_Certificate.pdf,APP0366_Caste_Certificate.pdf,APP0366_Application_Form.pdf
APP0367,Ojasvi Shetty,Ekansh Shetty,Unnati Shetty,Female,2007-04-10,EWS,66.76,2020,12th,68.1,2022,77.16,APP0367_CET_Scorecard.pdf,APP0367_10th_Marksheet.pdf,APP0367_12th_Diploma_Marksheet.pdf,APP0367_Leaving_Certificate.pdf,APP0367_Caste_Certificate.pdf,APP0367_Application_Form.pdf
APP0368,Upasna Pandya,Alexander Pandya,Madhavi Pandya,Female,2006-05-20,OBC,85.67,2020,12th,79.41,2021,80.65,APP0368_CET_Scorecard.pdf,APP0368_10th_Marksheet.pdf,APP0368_12th_Diploma_Marksheet.pdf,APP0368_Leaving_Certificate.pdf,APP0368_Caste_Certificate.pdf,APP0368_Application_Form.pdf
APP0369,Chasmum Lanka,Rachit Lanka,Ishita Lanka,Female,2005-05-08,OPEN,76.25,2019,12th,83.88,2020,82.51,APP0369_CET_Scorecard.pdf,APP0369_10th_Marksheet.pdf,APP0369_12th_Diploma_Marksheet.pdf,APP0369_Leaving_Certificate.pdf,APP0369_Caste_Certificate.pdf,APP0369_Application_Form.pdf
APP0370,Nilima Mahajan,Arin Mahajan,Varsha Mahajan,Female,2004-09-03,OBC,68.26,2018,Diploma,89.23,2021,72.72,APP0370_CET_Scorecard.pdf,APP0370_10th_Marksheet.pdf,APP0370_12th_Diploma_Marksheet.pdf,APP0370_Leaving_Certificate.pdf,APP0370_Caste_Certificate.pdf,APP0370_Application_Form.pdf
APP0371,William Mitra,Girindra Mitra,Ucchal Mitra,Male,2005-11-29,EWS,87.4,2018,12th,55.61,2021,96.17,APP0371_CET_Scorecard.pdf,APP0371_10th_Marksheet.pdf,APP0371_12th_Diploma_Marksheet.pdf,APP0371_Leaving_Certificate.pdf,APP0371_Caste_Certificate.pdf,APP0371_Application_Form.pdf
APP0372,Ishaan Kapoor,Yatan Kapoor,Omaja Kapoor,Male,2006-03-14,OBC,93.79,2019,Diploma,63.8,2021,64.92,APP0372_CET_Scorecard.pdf,APP0372_10th_Marksheet.pdf,APP0372_12th_Diploma_Marksheet.pdf,APP0372_Leaving_Certificate.pdf,APP0372_Caste_Certificate.pdf,APP0372_Application_Form.pdf
APP0373,Shivani Rajan,Quincy Rajan,Niharika Rajan,Female,2006-09-22,OBC,97.19,2018,12th,59.77,2021,96.8,APP0373_CET_Scorecard.pdf,APP0373_10th_Marksheet.pdf,APP0373_12th_Diploma_Marksheet.pdf,APP0373_Leaving_Certificate.pdf,APP0373_Caste_Certificate.pdf,APP0373_Application_Form.pdf
APP0374,Rajeshri Garde,Dev Garde,Oni Garde,Female,2007-04-26,OPEN,87.31,2018,Diploma,61.38,2021,62.75,APP0374_CET_Scorecard.pdf,APP0374_10th_Marksheet.pdf,APP0374_12th_Diploma_Marksheet.pdf,APP0374_Leaving_Certificate.pdf,APP0374_Caste_Certificate.pdf,APP0374_Application_Form.pdf
APP0375,Edhitha Bahri,Henry Bahri,Ganga Bahri,Female,2004-02-22,SC/ST,69.61,2019,12th,74.56,2020,74.64,APP0375_CET_Scorecard.pdf,APP0375_10th_Marksheet.pdf,APP0375_12th_Diploma_Marksheet.pdf,APP0375_Leaving_Certificate.pdf,APP0375_Caste_Certificate.pdf,APP0375_Application_Form.pdf
APP0376,Lakshmi Bhardwaj,Qadim Bhardwaj,Vamakshi Bhardwaj,Female,2004-05-27,OBC,96.42,2018,12th,75.95,2021,85.47,APP0376_CET_Scorecard.pdf,APP0376_10th_Marksheet.pdf,APP0376_12th_Diploma_Marksheet.pdf,APP0376_Leaving_Certificate.pdf,APP0376_Caste_Certificate.pdf,APP0376_Application_Form.pdf
APP0377,Osha Rao,Samar Rao,Adya Rao,Female,2003-10-29,OPEN,70.12,2019,12th,87.39,2022,80.51,APP0377_CET_Scorecard.pdf,APP0377_10th_Marksheet.pdf,APP0377_12th_Diploma_Marksheet.pdf,APP0377_Leaving_Certificate.pdf,APP0377_Caste_Certificate.pdf,APP0377_Application_Form.pdf
APP0378,Ira Jhaveri,Wazir Jhaveri,Veda Jhaveri,Female,2003-10-17,OBC,76.26,2018,12th,62.76,2021,81.5,APP0378_CET_Scorecard.pdf,APP0378_10th_Marksheet.pdf,APP0378_12th_Diploma_Marksheet.pdf,APP0378_Leaving_Certificate.pdf,APP0378_Caste_Certificate.pdf,APP0378_Application_Form.pdf
APP0379,Zayan Soman,Dev Soman,Vamakshi Soman,Male,2007-08-05,SC/ST,63.19,2018,12th,74.3,2021,88.63,APP0379_CET_Scorecard.pdf,APP0379_10th_Marksheet.pdf,APP0379_12th_Diploma_Marksheet.pdf,APP0379_Leaving_Certificate.pdf,APP0379_Caste_Certificate.pdf,APP0379_Application_Form.pdf
APP0380,Girik Singhal,Finn Singhal,Yutika Singhal,Male,2004-11-05,SC/ST,71.41,2020,12th,90.99,2020,93.16,APP0380_CET_Scorecard.pdf,APP0380_10th_Marksheet.pdf,APP0380_12th_Diploma_Marksheet.pdf,APP0380_Leaving_Certificate.pdf,APP0380_Caste_Certificate.pdf,APP0380_Application_Form.pdf
APP0381,Eiravati Vohra,Patrick Vohra,Aachal Vohra,Female,2003-04-15,OBC,63.51,2020,12th,67.73,2022,80.44,APP0381_CET_Scorecard.pdf,APP0381_10th_Marksheet.pdf,APP0381_12th_Diploma_Marksheet.pdf,APP0381_Leaving_Certificate.pdf,APP0381_Caste_Certificate.pdf,APP0381_Application_Form.pdf
APP0382,Aadhya Aggarwal,Hitesh Aggarwal,Inaya Aggarwal,Female,2004-08-19,OPEN,96.83,2020,Diploma,67.15,2020,98.2,APP0382_CET_Scorecard.pdf,APP0382_10th_Marksheet.pdf,APP0382_12th_Diploma_Marksheet.pdf,APP0382_Leaving_Certificate.pdf,APP0382_Caste_Certificate.pdf,APP0382_Application_Form.pdf
