app_id,doc_type,name,father_name,mother_name,dob,school,board,year,percentage,education_type,institution,category,gender,rank,percentile,reason,character,issue_date,certificate_number,issuing_authority,last_institution,year_of_leaving
APP0036,application_form,Girik Ramanathan,Zaid Ramanathan,Bhavini Ramanathan,2005-06-09,,,,,,,EWS,Male,,,,,,,,,
APP0037,10th_marksheet,Girindra Gupta,Harshil Gupta,Shivani Gupta,2005-03-18,,,2018,66.9%,,,,,,,,,,,,,
APP0037,diploma_marksheet,Girindra Gupta,Harshil Gupta,,,,,2022,72.24%,12th,,,,,,,,,,,,
APP0037,leaving_certificate,Girindra Gupta,Harshil Gupta,,2005-03-18,,,,,,,,,,,,,,,,,
APP0037,cet_scorecard,Girindra Gupta,Harshil Gupta,Shivani Gupta,2005-03-18,,,,,,,OBC,Male,,73.83%,,,,,,,
APP0037,caste_certificate,Girindra Gupta,Harshil Gupta,,2005-03-18,,,,,,,OBC,,,,,,,,,,
APP0037,application_form,Girindra Gupta,Harshil Gupta,Shivani Gupta,2005-03-18,,,,,,,OBC,Male,,,,,,,,,
APP0038,10th_marksheet,Mason Aggarwal,Siddharth Aggarwal,Ekaja Aggarwal,2006-01-27,,,2018,88.55%,,,,,,,,,,,,,
APP0038,diploma_marksheet,Mason Aggarwal,Siddharth Aggarwal,,,,,2020,76.92%,12th,,,,,,,,,,,,
APP0038,leaving_certificate,Mason Aggarwal,Siddharth Aggarwal,,2006-01-27,,,,,,,,,,,,,,,,,
APP0038,cet_scorecard,Mason Aggarwal,Siddharth Aggarwal,Ekaja Aggarwal,2006-01-27,,,,,,,OPEN,Male,,61.25%,,,,,,,
APP0038,caste_certificate,Mason Aggarwal,Siddharth Aggarwal,,2006-01-27,,,,,,,OPEN,,,,,,,,,,
APP0038,application_form,Mason Aggarwal,Siddharth Aggarwal,Ekaja Aggarwal,2006-01-27,,,,,,,OPEN,Male,,,,,,,,,
APP0039,10th_marksheet,Sanaya Pandya,Caleb Pandya,Priya Pandya,2007-05-26,,,2018,66.86%,,,,,,,,,,,,,
APP0039,diploma_marksheet,Sanaya Pandya,Caleb Pandya,,,,,2021,56.18%,Diploma,,,,,,,,,,,,
APP0039,leaving_certificate,Sanaya Pandya,Caleb Pandya,,2007-05-26,,,,,,,,,,,,,,,,,
APP0039,cet_scorecard,Sanaya Pandya,Caleb Pandya,Priya Pandya,2007-05-26,,,,,,,OPEN,Female,,98.46%,,,,,,,
APP0039,caste_certificate,Sanaya Pandya,Caleb Pandya,,2007-05-26,,,,,,,OPEN,,,,,,,,,,
APP0039,application_form,Sanaya Pandya,Caleb Pandya,Priya Pandya,2007-05-26,,,,,,,OPEN,Female,,,,,,,,,
APP0040,10th_marksheet,Finn Bail,Victor Bail,Vedika Bail,2005-06-29,,,2019,61.62%,,,,,,,,,,,,,
APP0040,diploma_marksheet,Finn Bail,Victor Bail,,,,,2021,61.09%,Diploma,,,,,,,,,,,,
APP0040,leaving_certificate,Finn Bail,Victor Bail,,2005-06-29,,,,,,,,,,,,,,,,,
APP0040,cet_scorecard,Finn Bail,Victor Bail,Vedika Bail,2005-06-29,,,,,,,OPEN,Male,,80.02%,,,,,,,
APP0040,caste_certificate,Finn Bail,Victor Bail,,2005-06-29,,,,,,,OPEN,,,,,,,,,,
APP0040,application_form,Finn Bail,Victor Bail,Vedika Bail,2005-06-29,,,,,,,OPEN,Male,,,,,,,,,
APP0041,10th_marksheet,Finn Bera,Kai Bera,Netra Bera,2005-05-18,,,2020,83.71%,,,,,,,,,,,,,
APP0041,diploma_marksheet,Finn Bera,Kai Bera,,,,,2021,87.7%,12th,,,,,,,,,,,,
APP0041,leaving_certificate,Finn Bera,Kai Bera,,2005-05-18,,,,,,,,,,,,,,,,,
APP0041,cet_scorecard,Finn Bera,Kai Bera,Netra Bera,2005-05-18,,,,,,,OBC,Male,,96.33%,,,,,,,
APP0041,caste_certificate,Finn Bera,Kai Bera,,2005-05-18,,,,,,,OBC,,,,,,,,,,
APP0041,application_form,Finn Bera,Kai Bera,Netra Bera,2005-05-18,,,,,,,OBC,Male,,,,,,,,,
APP0042,10th_marksheet,Abhiram Khosla,Patrick Khosla,Varenya Khosla,2006-06-27,,,2018,75.39%,,,,,,,,,,,,,
APP0042,diploma_marksheet,Abhiram Khosla,Patrick Khosla,,,,,2020,79.64%,Diploma,,,,,,,,,,,,
APP0042,leaving_certificate,Abhiram Khosla,Patrick Khosla,,2006-06-27,,,,,,,,,,,,,,,,,
APP0042,cet_scorecard,Abhiram Khosla,Patrick Khosla,Varenya Khosla,2006-06-27,,,,,,,OPEN,Male,,70.35%,,,,,,,
APP0042,caste_certificate,Abhiram Khosla,Patrick Khosla,,2006-06-27,,,,,,,OPEN,,,,,,,,,,
APP0042,application_form,Abhiram Khosla,Patrick Khosla,Varenya Khosla,2006-06-27,,,,,,,OPEN,Male,,,,,,,,,
APP0043,10th_marksheet,Alka Sankar,David Sankar,Unni Sankar,2005-05-13,,,2020,94.6%,,,,,,,,,,,,,
APP0043,diploma_marksheet,Alka Sankar,David Sankar,,,,,2020,69.52%,12th,,,,,,,,,,,,
APP0043,leaving_certificate,Alka Sankar,David Sankar,,2005-05-13,,,,,,,,,,,,,,,,,
APP0043,cet_scorecard,Alka Sankar,David Sankar,Unni Sankar,2005-05-13,,,,,,,OPEN,Female,,75.66%,,,,,,,
APP0043,caste_certificate,Alka Sankar,David Sankar,,2005-05-13,,,,,,,OPEN,,,,,,,,,,
APP0043,application_form,Alka Sankar,David Sankar,Unni Sankar,2005-05-13,,,,,,,OPEN,Female,,,,,,,,,
APP0044,10th_marksheet,Tripti Wagle,Samesh Wagle,Divya Wagle,2006-05-14,,,2019,82.26%,,,,,,,,,,,,,
APP0044,diploma_marksheet,Tripti Wagle,Samesh Wagle,,,,,2021,78.99%,12th,,,,,,,,,,,,
APP0044,leaving_certificate,Tripti Wagle,Samesh Wagle,,2006-05-14,,,,,,,,,,,,,,,,,
APP0044,cet_scorecard,Tripti Wagle,Samesh Wagle,Divya Wagle,2006-05-14,,,,,,,OBC,Female,,82.31%,,,,,,,
APP0044,caste_certificate,Tripti Wagle,Samesh Wagle,,2006-05-14,,,,,,,OBC,,,,,,,,,,
APP0044,application_form,Tripti Wagle,Samesh Wagle,Divya Wagle,2006-05-14,,,,,,,OBC,Female,,,,,,,,,
APP0045,10th_marksheet,Yutika Char,Ranveer Char,Raksha Char,2006-12-09,,,2018,64.47%,,,,,,,,,,,,,
APP0045,diploma_marksheet,Yutika Char,Ranveer Char,,,,,2022,65.15%,12th,,,,,,,,,,,,
APP0045,leaving_certificate,Yutika Char,Ranveer Char,,2006-12-09,,,,,,,,,,,,,,,,,
APP0045,cet_scorecard,Yutika Char,Ranveer Char,Raksha Char,2006-12-09,,,,,,,OBC,Female,,89.77%,,,,,,,
APP0045,caste_certificate,Yutika Char,Ranveer Char,,2006-12-09,,,,,,,OBC,,,,,,,,,,
APP0045,application_form,Yutika Char,Ranveer Char,Raksha Char,2006-12-09,,,,,,,OBC,Female,,,,,,,,,
APP0046,10th_marksheet,Urvi Kamdar,Hemang Kamdar,Amaira Kamdar,2004-09-27,,,2020,85.6%,,,,,,,,,,,,,
APP0046,diploma_marksheet,Urvi Kamdar,Hemang Kamdar,,,,,2022,78.85%,Diploma,,,,,,,,,,,,
APP0046,leaving_certificate,Urvi Kamdar,Hemang Kamdar,,2004-09-27,,,,,,,,,,,,,,,,,
APP0046,cet_scorecard,Urvi Kamdar,Hemang Kamdar,Amaira Kamdar,2004-09-27,,,,,,,OPEN,Female,,64.65%,,,,,,,
APP0046,caste_certificate,Urvi Kamdar,Hemang Kamdar,,2004-09-27,,,,,,,OPEN,,,,,,,,,,
APP0046,application_form,Urvi Kamdar,Hemang Kamdar,Amaira Kamdar,2004-09-27,,,,,,,OPEN,Female,,,,,,,,,
APP0047,10th_marksheet,Laksh Raghavan,Hemang Raghavan,Ishanvi Raghavan,2003-09-22,,,2018,85.36%,,,,,,,,,,,,,
APP0047,diploma_marksheet,Laksh Raghavan,Hemang Raghavan,,,,,2022,80.31%,12th,,,,,,,,,,,,
APP0047,leaving_certificate,Laksh Raghavan,Hemang Raghavan,,2003-09-22,,,,,,,,,,,,,,,,,
APP0047,cet_scorecard,Laksh Raghavan,Hemang Raghavan,Ishanvi Raghavan,2003-09-22,,,,,,,OBC,Male,,70.05%,,,,,,,
APP0047,caste_certificate,Laksh Raghavan,Hemang Raghavan,,2003-09-22,,,,,,,OBC,,,,,,,,,,
APP0047,application_form,Laksh Raghavan,Hemang Raghavan,Ishanvi Raghavan,2003-09-22,,,,,,,OBC,Male,,,,,,,,,
APP0048,10th_marksheet,Xalak Chatterjee,Mohammed Chatterjee,Diya Chatterjee,2003-05-27,,,2018,76.48%,,,,,,,,,,,,,
APP0048,diploma_marksheet,Xalak Chatterjee,Mohammed Chatterjee,,,,,2022,83.8%,12th,,,,,,,,,,,,
APP0048,leaving_certificate,Xalak Chatterjee,Mohammed Chatterjee,,2003-05-27,,,,,,,,,,,,,,,,,
APP0048,cet_scorecard,Xalak Chatterjee,Mohammed Chatterjee,Diya Chatterjee,2003-05-27,,,,,,,OPEN,Female,,91.83%,,,,,,,
APP0048,caste_certificate,Xalak Chatterjee,Mohammed Chatterjee,,2003-05-27,,,,,,,OPEN,,,,,,,,,,
APP0048,application_form,Xalak Chatterjee,Mohammed Chatterjee,Diya Chatterjee,2003-05-27,,,,,,,OPEN,Female,,,,,,,,,
APP0049,10th_marksheet,Simon Andra,Ryan Andra,Bhavini Andra,2003-03-25,,,2019,94.32%,,,,,,,,,,,,,
APP0049,diploma_marksheet,Simon Andra,Ryan Andra,,,,,2020,80.84%,Diploma,,,,,,,,,,,,
APP0049,leaving_certificate,Simon Andra,Ryan Andra,,2003-03-25,,,,,,,,,,,,,,,,,
APP0049,cet_scorecard,Simon Andra,Ryan Andra,Bhavini Andra,2003-03-25,,,,,,,OPEN,Male,,92.66%,,,,,,,
APP0049,caste_certificate,Simon Andra,Ryan Andra,,2003-03-25,,,,,,,OPEN,,,,,,,,,,
APP0049,application_form,Simon Andra,Ryan Andra,Bhavini Andra,2003-03-25,,,,,,,OPEN,Male,,,,,,,,,
APP0050,10th_marksheet,Eshana Thaman,Ishwar Thaman,Vasudha Thaman,2003-03-30,,,2019,88.25%,,,,,,,,,,,,,
APP0050,diploma_marksheet,Eshana Thaman,Ishwar Thaman,,,,,2021,58.0%,12th,,,,,,,,,,,,
APP0050,leaving_certificate,Eshana Thaman,Ishwar Thaman,,2003-03-30,,,,,,,,,,,,,,,,,
APP0050,cet_scorecard,Eshana Thaman,Ishwar Thaman,Vasudha Thaman,2003-03-30,,,,,,,EWS,Female,,88.13%,,,,,,,
APP0050,caste_certificate,Eshana Thaman,Ishwar Thaman,,2003-03-30,,,,,,,EWS,,,,,,,,,,
APP0050,application_form,Eshana Thaman,Ishwar Thaman,Vasudha Thaman,2003-03-30,,,,,,,EWS,Female,,,,,,,,,
APP0051,10th_marksheet,Lucky Pingle,Theodore Pingle,Isha Pingle,2004-06-16,,,2018,89.12%,,,,,,,,,,,,,
APP0051,diploma_marksheet,Lucky Pingle,Theodore Pingle,,,,,2022,72.41%,12th,,,,,,,,,,,,
APP0051,leaving_certificate,Lucky Pingle,Theodore Pingle,,2004-06-16,,,,,,,,,,,,,,,,,
APP0051,cet_scorecard,Lucky Pingle,Theodore Pingle,Isha Pingle,2004-06-16,,,,,,,OPEN,Male,,96.39%,,,,,,,
APP0051,caste_certificate,Lucky Pingle,Theodore Pingle,,2004-06-16,,,,,,,OPEN,,,,,,,,,,
APP0051,application_form,Lucky Pingle,Theodore Pingle,Isha Pingle,2004-06-16,,,,,,,OPEN,Male,,,,,,,,,
APP0052,10th_marksheet,Logan Dara,Rayaan Dara,Zaitra Dara,2006-05-14,,,2018,66.55%,,,,,,,,,,,,,
APP0052,diploma_marksheet,Logan Dara,Rayaan Dara,,,,,2021,63.97%,Diploma,,,,,,,,,,,,
APP0052,leaving_certificate,Logan Dara,Rayaan Dara,,2006-05-14,,,,,,,,,,,,,,,,,
APP0052,cet_scorecard,Logan Dara,Rayaan Dara,Zaitra Dara,2006-05-14,,,,,,,OPEN,Male,,79.93%,,,,,,,
APP0052,caste_certificate,Logan Dara,Rayaan Dara,,2006-05-14,,,,,,,OPEN,,,,,,,,,,
APP0052,application_form,Logan Dara,Rayaan Dara,Zaitra Dara,2006-05-14,,,,,,,OPEN,Male,,,,,,,,,
APP0053,10th_marksheet,Zaitra Kashyap,Orinder Kashyap,Oviya Kashyap,2006-05-29,,,2019,91.27%,,,,,,,,,,,,,
APP0053,diploma_marksheet,Zaitra Kashyap,Orinder Kashyap,,,,,2022,77.95%,12th,,,,,,,,,,,,
APP0053,leaving_certificate,Zaitra Kashyap,Orinder Kashyap,,2006-05-29,,,,,,,,,,,,,,,,,
APP0053,cet_scorecard,Zaitra Kashyap,Orinder Kashyap,Oviya Kashyap,2006-05-29,,,,,,,SC/ST,Female,,77.61%,,,,,,,
APP0053,caste_certificate,Zaitra Kashyap,Orinder Kashyap,,2006-05-29,,,,,,,SC/ST,,,,,,,,,,
APP0053,application_form,Zaitra Kashyap,Orinder Kashyap,Oviya Kashyap,2006-05-29,,,,,,,SC/ST,Female,,,,,,,,,
APP0054,10th_marksheet,Jeevika Karnik,Shivansh Karnik,Lekha Karnik,2005-03-31,,,2020,94.94%,,,,,,,,,,,,,
APP0054,diploma_marksheet,Jeevika Karnik,Shivansh Karnik,,,,,2022,91.17%,Diploma,,,,,,,,,,,,
APP0054,leaving_certificate,Jeevika Karnik,Shivansh Karnik,,2005-03-31,,,,,,,,,,,,,,,,,
APP0054,cet_scorecard,Jeevika Karnik,Shivansh Karnik,Lekha Karnik,2005-03-31,,,,,,,OBC,Female,,85.91%,,,,,,,
APP0054,caste_certificate,Jeevika Karnik,Shivansh Karnik,,2005-03-31,,,,,,,OBC,,,,,,,,,,
APP0054,application_form,Jeevika Karnik,Shivansh Karnik,Lekha Karnik,2005-03-31,,,,,,,OBC,Female,,,,,,,,,
APP0055,10th_marksheet,Lavanya Saini,Victor Saini,Ishanvi Saini,2007-06-05,,,2019,96.43%,,,,,,,,,,,,,
APP0055,diploma_marksheet,Lavanya Saini,Victor Saini,,,,,2022,77.43%,Diploma,,,,,,,,,,,,
APP0055,leaving_certificate,Lavanya Saini,Victor Saini,,2007-06-05,,,,,,,,,,,,,,,,,
APP0055,cet_scorecard,Lavanya Saini,Victor Saini,Ishanvi Saini,2007-06-05,,,,,,,SC/ST,Female,,88.27%,,,,,,,
APP0055,caste_certificate,Lavanya Saini,Victor Saini,,2007-06-05,,,,,,,SC/ST,,,,,,,,,,
APP0055,application_form,Lavanya Saini,Victor Saini,Ishanvi Saini,2007-06-05,,,,,,,SC/ST,Female,,,,,,,,,
APP0056,10th_marksheet,Timothy Seth,Abhimanyu Seth,Kamya Seth,2006-01-30,,,2019,96.81%,,,,,,,,,,,,,
APP0056,diploma_marksheet,Timothy Seth,Abhimanyu Seth,,,,,2020,74.28%,12th,,,,,,,,,,,,
APP0056,leaving_certificate,Timothy Seth,Abhimanyu Seth,,2006-01-30,,,,,,,,,,,,,,,,,
APP0056,cet_scorecard,Timothy Seth,Abhimanyu Seth,Kamya Seth,2006-01-30,,,,,,,SC/ST,Male,,82.46%,,,,,,,
APP0056,caste_certificate,Timothy Seth,Abhimanyu Seth,,2006-01-30,,,,,,,SC/ST,,,,,,,,,,
APP0056,application_form,Timothy Seth,Abhimanyu Seth,Kamya Seth,2006-01-30,,,,,,,SC/ST,Male,,,,,,,,,
APP0057,10th_marksheet,Damini Basu,Karan Basu,Gaurangi Basu,2003-11-28,,,2019,60.3%,,,,,,,,,,,,,
APP0057,diploma_marksheet,Damini Basu,Karan Basu,,,,,2021,80.0%,Diploma,,,,,,,,,,,,
APP0057,leaving_certificate,Damini Basu,Karan Basu,,2003-11-28,,,,,,,,,,,,,,,,,
APP0057,cet_scorecard,Damini Basu,Karan Basu,Gaurangi Basu,2003-11-28,,,,,,,EWS,Female,,77.97%,,,,,,,
APP0057,caste_certificate,Damini Basu,Karan Basu,,2003-11-28,,,,,,,EWS,,,,,,,,,,
APP0057,application_form,Damini Basu,Karan Basu,Gaurangi Basu,2003-11-28,,,,,,,EWS,Female,,,,,,,,,
APP0058,10th_marksheet,Qabil Saraf,Manthan Saraf,Aarna Saraf,2004-08-03,,,2018,91.82%,,,,,,,,,,,,,
APP0058,diploma_marksheet,Qabil Saraf,Manthan Saraf,,,,,2021,74.5%,Diploma,,,,,,,,,,,,
APP0058,leaving_certificate,Qabil Saraf,Manthan Saraf,,2004-08-03,,,,,,,,,,,,,,,,,
APP0058,cet_scorecard,Qabil Saraf,Manthan Saraf,Aarna Saraf,2004-08-03,,,,,,,OBC,Male,,93.13%,,,,,,,
APP0058,caste_certificate,Qabil Saraf,Manthan Saraf,,2004-08-03,,,,,,,OBC,,,,,,,,,,
APP0058,application_form,Qabil Saraf,Manthan Saraf,Aarna Saraf,2004-08-03,,,,,,,OBC,Male,,,,,,,,,
APP0059,10th_marksheet,Urishilla Patel,Frederick Patel,Yochana Patel,2006-07-18,,,2019,80.0%,,,,,,,,,,,,,
APP0059,diploma_marksheet,Urishilla Patel,Frederick Patel,,,,,2020,91.9%,Diploma,,,,,,,,,,,,
APP0059,leaving_certificate,Urishilla Patel,Frederick Patel,,2006-07-18,,,,,,,,,,,,,,,,,
APP0059,cet_scorecard,Urishilla Patel,Frederick Patel,Yochana Patel,2006-07-18,,,,,,,OPEN,Female,,92.86%,,,,,,,
APP0059,caste_certificate,Urishilla Patel,Frederick Patel,,2006-07-18,,,,,,,OPEN,,,,,,,,,,
APP0059,application_form,Urishilla Patel,Frederick Patel,Yochana Patel,2006-07-18,,,,,,,OPEN,Female,,,,,,,,,
APP0060,10th_marksheet,Samuel Hans,Abeer Hans,Bimala Hans,2004-02-28,,,2018,77.99%,,,,,,,,,,,,,
APP0060,diploma_marksheet,Samuel Hans,Abeer Hans,,,,,2022,56.06%,Diploma,,,,,,,,,,,,
APP0060,leaving_certificate,Samuel Hans,Abeer Hans,,2004-02-28,,,,,,,,,,,,,,,,,
APP0060,cet_scorecard,Samuel Hans,Abeer Hans,Bimala Hans,2004-02-28,,,,,,,SC/ST,Male,,63.38%,,,,,,,
APP0060,caste_certificate,Samuel Hans,Abeer Hans,,2004-02-28,,,,,,,SC/ST,,,,,,,,,,
APP0060,application_form,Samuel Hans,Abeer Hans,Bimala Hans,2004-02-28,,,,,,,SC/ST,Male,,,,,,,,,
APP0061,10th_marksheet,Pranit Palan,Noah Palan,Warhi Palan,2007-05-19,,,2018,88.27%,,,,,,,,,,,,,
APP0061,diploma_marksheet,Pranit Palan,Noah Palan,,,,,2022,82.15%,12th,,,,,,,,,,,,
APP0061,leaving_certificate,Pranit Palan,Noah Palan,,2007-05-19,,,,,,,,,,,,,,,,,
APP0061,cet_scorecard,Pranit Palan,Noah Palan,Warhi Palan,2007-05-19,,,,,,,SC/ST,Male,,96.41%,,,,,,,
APP0061,caste_certificate,Pranit Palan,Noah Palan,,2007-05-19,,,,,,,SC/ST,,,,,,,,,,
APP0061,application_form,Pranit Palan,Noah Palan,Warhi Palan,2007-05-19,,,,,,,SC/ST,Male,,,,,,,,,
APP0062,10th_marksheet,Odika Khurana,Karan Khurana,Bhavini Khurana,2004-04-30,,,2018,93.57%,,,,,,,,,,,,,
APP0062,diploma_marksheet,Odika Khurana,Karan Khurana,,,,,2021,55.24%,12th,,,,,,,,,,,,
APP0062,leaving_certificate,Odika Khurana,Karan Khurana,,2004-04-30,,,,,,,,,,,,,,,,,
APP0062,cet_scorecard,Odika Khurana,Karan Khurana,Bhavini Khurana,2004-04-30,,,,,,,OPEN,Female,,70.93%,,,,,,,
APP0062,caste_certificate,Odika Khurana,Karan Khurana,,2004-04-30,,,,,,,OPEN,,,,,,,,,,
APP0062,application_form,Odika Khurana,Karan Khurana,Bhavini Khurana,2004-04-30,,,,,,,OPEN,Female,,,,,,,,,
APP0063,10th_marksheet,Andrew Morar,Luke Morar,Saumya Morar,2005-12-09,,,2018,80.72%,,,,,,,,,,,,,
APP0063,diploma_marksheet,Andrew Morar,Luke Morar,,,,,2021,87.5%,12th,,,,,,,,,,,,
APP0063,leaving_certificate,Andrew Morar,Luke Morar,,2005-12-09,,,,,,,,,,,,,,,,,
APP0063,cet_scorecard,Andrew Morar,Luke Morar,Saumya Morar,2005-12-09,,,,,,,EWS,Male,,78.37%,,,,,,,
APP0063,caste_certificate,Andrew Morar,Luke Morar,,2005-12-09,,,,,,,EWS,,,,,,,,,,
APP0063,application_form,Andrew Morar,Luke Morar,Saumya Morar,2005-12-09,,,,,,,EWS,Male,,,,,,,,,
APP0064,10th_marksheet,Chakradhar Dixit,Dalbir Dixit,Vrishti Dixit,2007-06-20,,,2019,89.34%,,,,,,,,,,,,,
APP0064,diploma_marksheet,Chakradhar Dixit,Dalbir Dixit,,,,,2020,73.15%,12th,,,,,,,,,,,,
APP0064,leaving_certificate,Chakradhar Dixit,Dalbir Dixit,,2007-06-20,,,,,,,,,,,,,,,,,
APP0064,cet_scorecard,Chakradhar Dixit,Dalbir Dixit,Vrishti Dixit,2007-06-20,,,,,,,SC/ST,Male,,90.96%,,,,,,,
APP0064,caste_certificate,Chakradhar Dixit,Dalbir Dixit,,2007-06-20,,,,,,,SC/ST,,,,,,,,,,
APP0064,application_form,Chakradhar Dixit,Dalbir Dixit,Vrishti Dixit,2007-06-20,,,,,,,SC/ST,Male,,,,,,,,,
APP0065,10th_marksheet,Kabir Peri,Gunbir Peri,Geetika Peri,2007-02-09,,,2020,82.3%,,,,,,,,,,,,,
APP0065,diploma_marksheet,Kabir Peri,Gunbir Peri,,,,,2021,86.81%,Diploma,,,,,,,,,,,,
APP0065,leaving_certificate,Kabir Peri,Gunbir Peri,,2007-02-09,,,,,,,,,,,,,,,,,
APP0065,cet_scorecard,Kabir Peri,Gunbir Peri,Geetika Peri,2007-02-09,,,,,,,SC/ST,Male,,97.94%,,,,,,,
APP0065,caste_certificate,Kabir Peri,Gunbir Peri,,2007-02-09,,,,,,,SC/ST,,,,,,,,,,
APP0065,application_form,Kabir Peri,Gunbir Peri,Geetika Peri,2007-02-09,,,,,,,SC/ST,Male,,,,,,,,,
APP0066,10th_marksheet,Pranit Bala,Kiaan Bala,Chasmum Bala,2003-01-17,,,2018,81.59%,,,,,,,,,,,,,
APP0066,diploma_marksheet,Pranit Bala,Kiaan Bala,,,,,2022,68.74%,Diploma,,,,,,,,,,,,
APP0066,leaving_certificate,Pranit Bala,Kiaan Bala,,2003-01-17,,,,,,,,,,,,,,,,,
APP0066,cet_scorecard,Pranit Bala,Kiaan Bala,Chasmum Bala,2003-01-17,,,,,,,OBC,Male,,96.72%,,,,,,,
APP0066,caste_certificate,Pranit Bala,Kiaan Bala,,2003-01-17,,,,,,,OBC,,,,,,,,,,
APP0066,application_form,Pranit Bala,Kiaan Bala,Chasmum Bala,2003-01-17,,,,,,,OBC,Male,,,,,,,,,
APP0067,10th_marksheet,Nandini Deol,Baljiwan Deol,Indira Deol,2006-04-19,,,2018,65.88%,,,,,,,,,,,,,
APP0067,diploma_marksheet,Nandini Deol,Baljiwan Deol,,,,,2021,62.77%,Diploma,,,,,,,,,,,,
APP0067,leaving_certificate,Nandini Deol,Baljiwan Deol,,2006-04-19,,,,,,,,,,,,,,,,,
APP0067,cet_scorecard,Nandini Deol,Baljiwan Deol,Indira Deol,2006-04-19,,,,,,,OPEN,Female,,80.51%,,,,,,,
APP0067,caste_certificate,Nandini Deol,Baljiwan Deol,,2006-04-19,,,,,,,OPEN,,,,,,,,,,
APP0067,application_form,Nandini Deol,Baljiwan Deol,Indira Deol,2006-04-19,,,,,,,OPEN,Female,,,,,,,,,
APP0068,10th_marksheet,Gaurangi Roy,Shivansh Roy,Tamanna Roy,2003-03-27,,,2019,69.74%,,,,,,,,,,,,,
APP0068,diploma_marksheet,Gaurangi Roy,Shivansh Roy,,,,,2020,93.42%,Diploma,,,,,,,,,,,,
APP0068,leaving_certificate,Gaurangi Roy,Shivansh Roy,,2003-03-27,,,,,,,,,,,,,,,,,
APP0068,cet_scorecard,Gaurangi Roy,Shivansh Roy,Tamanna Roy,2003-03-27,,,,,,,OBC,Female,,87.38%,,,,,,,
APP0068,caste_certificate,Gaurangi Roy,Shivansh Roy,,2003-03-27,,,,,,,OBC,,,,,,,,,,
APP0068,application_form,Gaurangi Roy,Shivansh Roy,Tamanna Roy,2003-03-27,,,,,,,OBC,Female,,,,,,,,,
APP0069,10th_marksheet,Samesh Chand,Yatin Chand,Amaira Chand,2003-10-31,,,2018,78.09%,,,,,,,,,,,,,
APP0069,diploma_marksheet,Samesh Chand,Yatin Chand,,,,,2020,84.88%,12th,,,,,,,,,,,,
APP0069,leaving_certificate,Samesh Chand,Yatin Chand,,2003-10-31,,,,,,,,,,,,,,,,,
APP0069,cet_scorecard,Samesh Chand,Yatin Chand,Amaira Chand,2003-10-31,,,,,,,OBC,Male,,82.5%,,,,,,,
APP0069,caste_certificate,Samesh Chand,Yatin Chand,,2003-10-31,,,,,,,OBC,,,,,,,,,,
APP0069,application_form,Samesh Chand,Yatin Chand,Amaira Chand,2003-10-31,,,,,,,OBC,Male,,,,,,,,,
APP0070,10th_marksheet,Oni Atwal,Abdul Atwal,Wishi Atwal,2005-07-10,,,2018,88.64%,,,,,,,,,,,,,
APP0070,diploma_marksheet,Oni Atwal,Abdul Atwal,,,,,2020,66.14%,12th,,,,,,,,,,,,
APP0070,leaving_certificate,Oni Atwal,Abdul Atwal,,2005-07-10,,,,,,,,,,,,,,,,,
APP0070,cet_scorecard,Oni Atwal,Abdul Atwal,Wishi Atwal,2005-07-10,,,,,,,SC/ST,Female,,92.27%,,,,,,,
APP0070,caste_certificate,Oni Atwal,Abdul Atwal,,2005-07-10,,,,,,,SC/ST,,,,,,,,,,
APP0070,application_form,Oni Atwal,Abdul Atwal,Wishi Atwal,2005-07-10,,,,,,,SC/ST,Female,,,,,,,,,
APP0071,10th_marksheet,Lavanya Goswami,Yagnesh Goswami,Gauri Goswami,2007-06-13,,,2019,87.16%,,,,,,,,,,,,,
APP0071,diploma_marksheet,Lavanya Goswami,Yagnesh Goswami,,,,,2021,93.4%,12th,,,,,,,,,,,,
APP0071,leaving_certificate,Lavanya Goswami,Yagnesh Goswami,,2007-06-13,,,,,,,,,,,,,,,,,
APP0071,cet_scorecard,Lavanya Goswami,Yagnesh Goswami,Gauri Goswami,2007-06-13,,,,,,,OPEN,Female,,88.24%,,,,,,,
APP0071,caste_certificate,Lavanya Goswami,Yagnesh Goswami,,2007-06-13,,,,,,,OPEN,,,,,,,,,,
APP0071,application_form,Lavanya Goswami,Yagnesh Goswami,Gauri Goswami,2007-06-13,,,,,,,OPEN,Female,,,,,,,,,
APP0072,10th_marksheet,Shivani Ranganathan,Rudra Ranganathan,Jasmit Ranganathan,2006-05-18,,,2020,75.68%,,,,,,,,,,,,,
APP0072,diploma_marksheet,Shivani Ranganathan,Rudra Ranganathan,,,,,2022,91.78%,Diploma,,,,,,,,,,,,
APP0072,leaving_certificate,Shivani Ranganathan,Rudra Ranganathan,,2006-05-18,,,,,,,,,,,,,,,,,
APP0072,cet_scorecard,Shivani Ranganathan,Rudra Ranganathan,Jasmit Ranganathan,2006-05-18,,,,,,,OBC,Female,,62.4%,,,,,,,
APP0072,caste_certificate,Shivani Ranganathan,Rudra Ranganathan,,2006-05-18,,,,,,,OBC,,,,,,,,,,
APP0072,application_form,Shivani Ranganathan,Rudra Ranganathan,Jasmit Ranganathan,2006-05-18,,,,,,,OBC,Female,,,,,,,,,
